,0
1628,0.10740445
1629,0.01364275
1630,0.53923655
1631,0.03624286
1632,0.9504891
1633,0.99814904
1634,0.0012718114
1635,0.024347138
1636,0.84377486
1637,0.0015400947
1638,0.9727706
1639,0.021608377
1640,0.99578017
1641,0.0010973286
1642,0.26094976
1643,4.939258e-06
1644,0.6751569
1645,0.009864844
1646,0.0133672515
1647,7.979781e-05
1648,0.00061765994
1649,0.022298744
1650,0.5740689
1651,0.0127773145
1652,0.8917461
1653,0.9991441
1654,0.64882666
1655,0.999618
1656,0.9383377
1657,0.102872044
1658,7.643908e-05
1659,0.062000528
1660,0.676797
1661,0.50757164
1662,0.932563
1663,7.517056e-07
1664,0.9991181
1665,0.008405354
1666,0.0011094756
1667,0.5177142
1668,4.03437e-05
1669,0.043790687
1670,0.38890007
1671,0.7324297
1672,0.19172491
1673,0.4937104
1674,0.011616066
1675,0.44722903
1676,0.63036007
1677,0.00036042265
1678,0.99967074
1679,0.11184147
1680,0.585111
1681,0.84040153
1682,0.9790107
1683,0.5366517
1684,0.06664757
1685,0.57084215
1686,0.40033913
1687,0.18658099
1688,0.396255
1689,0.8959684
1690,0.0015040903
1691,0.99095017
1692,0.6523133
1693,0.02104175
1694,0.0068940655
1695,0.7627932
1696,0.0022780427
1697,0.21719302
1698,0.16416714
1699,0.100116074
1700,0.71510357
1701,0.00017911932
1702,0.76064765
1703,0.23903827
1704,0.99780226
1705,0.0017551131
1706,0.8367944
1707,0.017298736
1708,0.6471523
1709,0.5692067
1710,0.0012183238
1711,0.13943742
1712,0.36329406
1713,0.0011843987
1714,0.8475758
1715,0.054433722
1716,0.004681846
1717,0.00015606462
1718,0.93329304
1719,0.0007215996
1720,0.11855844
1721,0.0010986066
1722,0.12632023
1723,0.0068296897
1724,0.114636354
1725,0.0028270197
1726,0.81240964
1727,0.5096001
1728,0.99812037
1729,0.0047171777
1730,0.7589722
1731,0.9790443
1732,0.04612291
1733,0.0016595683
1734,0.024656786
1735,0.9954199
1736,0.7188626
1737,0.64275503
1738,0.0062695984
1739,0.87781173
1740,0.0030455445
1741,0.98436195
1742,0.5173653
1743,0.015354918
1744,0.051836926
1745,0.42708322
1746,0.033824075
1747,0.27080265
1748,0.0001400674
1749,0.98066986
1750,0.0066497372
1751,0.048853334
1752,0.024736851
1753,0.017149583
1754,0.16921651
1755,0.010797654
1756,0.0009672245
1757,0.99919564
1758,0.029630482
1759,0.19440043
1760,0.031906046
1761,0.0051629054
1762,0.0019438457
1763,0.23733094
1764,0.0122915385
1765,0.62805694
1766,0.99690247
1767,0.057974894
1768,0.08429618
1769,0.6644927
1770,0.93074304
1771,0.00512707
1772,0.009389494
1773,0.9368784
1774,0.00010275378
1775,0.011834364
1776,0.37144053
1777,0.9940145
1778,0.00045452768
1779,0.99653697
1780,0.01819828
1781,0.86363924
1782,0.0056469375
1783,0.017396275
1784,0.0045666937
1785,0.0008211166
1786,0.0026836803
1787,0.98381764
1788,0.0035929321
1789,0.0010284128
1790,0.99805886
1791,0.023797903
1792,0.0033390222
1793,0.00093365187
1794,0.0007845385
1795,0.918353
1796,0.004400095
1797,0.9671347
1798,0.8520531
1799,0.75986
1800,0.00016877746
1801,0.9993687
1802,0.008802492
1803,0.13747182
1804,0.011003511
1805,0.024272151
1806,0.14900064
1807,0.5579443
1808,0.8765881
1809,0.009199374
1810,0.00011724868
1811,0.99842334
1812,0.003077667
1813,0.7009006
1814,0.21283364
1815,0.84380233
1816,0.0011931276
1817,0.34119618
1818,0.7845228
1819,0.0015498567
1820,0.5531553
1821,0.04595824
1822,0.75001717
1823,0.21031064
1824,0.004568288
1825,8.1374674e-05
1826,0.029784862
1827,0.0037293702
1828,0.06021509
1829,0.07232801
1830,0.91454476
1831,0.9977958
1832,0.98920506
1833,0.0007311073
1834,0.00043495177
1835,0.028580248
1836,0.006888876
1837,0.005174934
1838,0.99118054
1839,0.0010448825
1840,0.0014900736
1841,0.17445195
1842,0.79003847
1843,0.05798292
1844,0.2529431
1845,0.12512818
1846,0.34249768
1847,0.098180465
1848,0.39547208
1849,0.12883033
1850,0.25967884
1851,0.0077708745
1852,0.991347
1853,0.9506966
1854,0.99970603
1855,0.06560208
1856,0.014357297
1857,0.00016739675
1858,0.006030386
1859,0.4465049
1860,0.7177322
1861,0.7704875
1862,0.67201966
1863,0.9864923
1864,0.89253896
1865,0.16317013
1866,0.8838251
1867,0.9995783
1868,0.020588227
1869,0.0014454707
1870,0.013746073
1871,0.049385488
1872,0.005826158
1873,0.0025701548
1874,0.68130475
1875,0.5369854
1876,0.08999982
1877,0.011600424
1878,0.99982643
1879,0.99981356
1880,0.0013681593
1881,0.18802832
1882,0.82632005
1883,0.9917859
1884,0.55897534
1885,0.006934953
1886,0.87197423
1887,0.8520238
1888,0.29121032
1889,0.7485556
1890,0.44424075
1891,0.00263236
1892,0.026749823
1893,0.9903892
1894,0.010586533
1895,0.489859
1896,0.5937388
1897,0.016035507
1898,0.0057732896
1899,0.09124767
1900,0.09924032
1901,0.09601447
1902,0.432436
1903,0.0076848804
1904,0.0093345065
1905,0.77442014
1906,1.5527921e-05
1907,0.12180534
1908,0.0046217917
1909,0.72911954
1910,0.99916106
1911,0.22035828
1912,0.6392394
1913,0.06331082
1914,0.65060824
1915,0.00071937876
1916,0.23676333
1917,0.001603557
1918,0.09223347
1919,0.0002916879
1920,0.015262575
1921,0.023936303
1922,0.116371386
1923,0.9478762
1924,0.0004367982
1925,0.0140823275
1926,0.9659675
1927,0.051304363
1928,0.022132153
1929,0.6279478
1930,0.039524537
1931,0.008768847
1932,0.038122874
1933,0.005587435
1934,0.56627357
1935,0.013777767
1936,0.00019629406
1937,0.68032867
1938,0.16949554
1939,0.046809733
1940,0.09049287
1941,0.36379665
1942,0.13483623
1943,0.88478804
1944,0.00017258475
1945,0.0056559565
1946,0.78554904
1947,0.0012147703
1948,0.12583882
1949,0.030480746
1950,0.9962836
1951,0.19717191
1952,0.9769648
1953,0.0046436368
1954,0.9992147
1955,0.88854647
1956,0.11126971
1957,0.17128842
1958,0.7661229
1959,0.89882684
1960,0.5618596
1961,0.29784858
1962,0.99927735
1963,0.00026767797
1964,0.06656801
1965,0.8535096
1966,0.1354342
1967,0.98296356
1968,0.029193018
1969,0.07406232
1970,0.8780039
1971,0.011156333
1972,0.015478621
1973,0.3899595
1974,0.032284647
1975,0.00030594447
1976,0.0007855901
1977,0.10779772
1978,0.06192816
1979,0.010691095
1980,0.003246766
1981,1.0380762e-05
1982,0.020233182
1983,0.9913542
1984,0.41368982
1985,0.0035575673
1986,0.91753477
1987,0.80150163
1988,0.55098164
1989,0.86809623
1990,0.047458533
1991,0.61558414
1992,0.08948979
1993,0.046697326
1994,0.45463192
1995,0.029740993
1996,0.008236391
1997,5.1756565e-06
1998,0.20108761
1999,0.9995641
2000,0.47116372
2001,0.99988955
2002,0.9977386
2003,0.25439796
2004,0.004929147
2005,0.0038971745
2006,0.9901694
2007,0.99974585
2008,0.5338442
2009,0.1528387
2010,0.7034406
2011,0.7676546
2012,0.012472653
2013,0.29839617
2014,0.04387443
2015,0.03949917
2016,0.0007972187
2017,0.66606075
2018,0.0004211243
2019,0.0034208999
2020,0.11782832
2021,0.00037747525
2022,0.048551768
2023,0.9992446
2024,0.639205
2025,0.53043604
2026,5.5350767e-05
2027,0.0033830102
2028,0.00075626426
2029,0.6085361
2030,0.18561722
2031,0.0027080842
2032,0.98079747
2033,0.99573016
2034,0.20174551
2035,0.6193477
2036,0.006654173
2037,0.97055393
2038,0.00042554102
2039,0.9897944
2040,0.0155221075
2041,0.00037994454
2042,0.6145614
2043,0.0059669
2044,0.5535507
2045,0.01839887
2046,0.22781003
2047,2.6245547e-05
2048,0.07349668
2049,0.57468516
2050,0.032972444
2051,0.9893286
2052,0.09364159
2053,0.98458445
2054,0.3321325
2055,0.007660132
2056,0.19111982
2057,0.031690385
2058,0.020902965
2059,0.44172657
2060,0.0005189268
2061,0.003794643
2062,0.9997008
2063,0.99917465
2064,0.014319786
2065,0.00526056
2066,0.595188
2067,0.5817841
2068,0.0032258586
2069,0.44820437
2070,0.021067679
2071,0.99766153
2072,0.02794656
2073,0.270793
2074,0.63309956
2075,0.017509198
2076,0.34233347
2077,0.61810905
2078,0.9979978
2079,0.00018118574
2080,0.99809706
2081,0.57131445
2082,0.20672274
2083,0.84103763
2084,0.0016489465
2085,0.00034777913
2086,0.9984338
2087,0.013915038
2088,0.02994724
2089,0.00083298294
2090,0.009057906
2091,0.014780805
2092,0.8492378
2093,0.025514735
2094,0.0014791314
2095,0.0034643223
2096,0.010984574
2097,0.02218747
2098,0.016768906
2099,0.001424486
2100,0.0028718533
2101,0.004794818
2102,0.0090802545
2103,0.0036963725
2104,0.011502465
2105,2.9543264e-05
2106,0.049710862
2107,0.012261997
2108,2.8345921e-05
2109,0.060849883
2110,0.014343423
2111,0.99574184
2112,0.00041933908
2113,0.9913054
2114,0.0042591426
2115,0.12049766
2116,0.000120470046
2117,0.9686547
2118,0.0869797
2119,0.0014147628
2120,0.9967065
2121,0.38198194
2122,0.8736149
2123,0.8913978
2124,0.99838644
2125,0.8345486
2126,0.34404805
2127,0.5432068
2128,0.9996007
2129,0.00026497224
2130,0.004302494
2131,0.06986266
2132,0.05179855
2133,0.9948534
2134,0.9490409
2135,0.007390248
2136,0.92580926
2137,0.99872965
2138,0.001465008
2139,0.90784633
2140,0.0068050944
2141,0.0006085098
2142,0.95700234
2143,0.046934802
2144,0.8256783
2145,0.0041743414
2146,0.014785599
2147,0.7620359
2148,0.2519743
2149,0.9980923
2150,0.023404118
2151,0.05826085
2152,4.5165478e-05
2153,0.011969424
2154,0.57607085
2155,0.0068796147
2156,0.60844296
2157,0.47012028
2158,0.12810132
2159,0.014695475
2160,0.0039254576
2161,0.0006851711
2162,0.31777465
2163,0.06805744
2164,0.9969766
2165,0.09996027
2166,0.07114733
2167,0.0022687695
2168,0.04506194
2169,0.9993919
2170,0.22835736
2171,0.17492105
2172,0.9922265
2173,0.045449864
2174,0.7873176
2175,0.12527616
2176,0.2019549
2177,0.68066317
2178,0.4858546
2179,0.01957606
2180,0.017362637
2181,0.68556684
2182,0.013877597
2183,0.86554646
2184,0.039670963
2185,0.8428223
2186,0.995583
2187,0.01032303
2188,0.38639486
2189,0.6093907
2190,0.03361731
2191,0.06107842
2192,0.0063762963
2193,0.08509495
2194,0.64095044
2195,0.9941886
2196,0.11791827
2197,0.3979289
2198,0.3149317
2199,9.500389e-05
2200,0.004224221
2201,0.8883312
2202,0.7086733
2203,0.013949747
2204,0.14860758
2205,0.92454106
2206,0.00016052593
2207,0.010483087
2208,0.36005786
2209,0.001843157
2210,0.08169613
2211,0.0645312
2212,0.28877565
2213,0.99925745
2214,0.837065
2215,0.05066729
2216,0.0023400618
2217,0.000229004
2218,0.6200256
2219,0.07549313
2220,0.058248345
2221,0.0025338833
2222,0.70262885
2223,0.0581463
2224,0.009677521
2225,0.0032428557
2226,0.6304215
2227,0.85925335
2228,0.06622424
2229,0.8112664
2230,0.7244592
2231,0.9940922
2232,0.7119064
2233,0.9977008
2234,0.08394862
2235,0.0036880283
2236,0.046388473
2237,0.012276769
2238,0.108092465
2239,0.0025454976
2240,0.27503636
2241,0.77688116
2242,0.50806344
2243,0.8838216
2244,0.5337778
2245,0.3997566
2246,0.8680192
2247,0.6193579
2248,0.007412457
2249,0.04031036
2250,0.00012000282
2251,0.2334936
2252,0.36131275
2253,0.00275027
2254,0.028421342
2255,0.23342994
2256,0.5049364
2257,0.94734305
2258,0.996417
2259,0.12230297
2260,0.3085795
2261,0.16146643
2262,0.49118626
2263,0.18860625
2264,0.78150105
2265,0.05010007
2266,0.015527382
2267,0.00013087362
2268,0.059915334
2269,0.99859333
2270,0.06707131
2271,0.036655195
2272,3.8919283e-05
2273,0.0068089617
2274,0.6376043
2275,0.9749013
2276,0.08822854
2277,0.9393037
2278,0.3346104
2279,0.04607364
2280,0.23431961
2281,0.012099991
2282,0.019932583
2283,0.86706144
2284,0.00023336346
2285,0.84643424
2286,0.10510996
2287,0.073397785
2288,0.88337237
2289,0.029807858
2290,0.00087246206
2291,0.111296974
2292,0.74651426
2293,0.23880227
2294,0.0050910213
2295,0.026577983
2296,0.21773188
2297,0.030313425
2298,0.0024057333
2299,0.17230725
2300,0.8258914
2301,0.32826108
2302,0.12575264
2303,0.79408824
2304,0.03772194
2305,0.078665785
2306,0.29614833
2307,0.78748506
2308,0.007677492
2309,0.99612504
2310,0.020789117
2311,0.99999994
2312,0.8249362
2313,0.99986744
2314,0.05651695
2315,0.994944
2316,0.25512075
2317,0.5071868
2318,0.12999848
2319,0.84076303
2320,0.025222223
2321,0.4927741
2322,0.9926642
2323,0.024817053
2324,0.021806696
2325,0.05485915
2326,0.99999994
2327,0.02653019
2328,0.6807543
2329,0.02992389
2330,0.021066355
2331,0.005953594
2332,0.98596674
2333,0.0011868727
2334,0.82380396
2335,0.06910902
2336,0.0006930509
2337,0.998828
2338,0.6695881
2339,0.8209361
2340,0.7772708
2341,0.8057653
2342,0.9432985
2343,0.944989
2344,0.0147913
2345,0.05921839
2346,4.7817895e-05
2347,0.8592182
2348,0.27700767
2349,0.056733977
2350,0.9909863
2351,0.99495995
2352,0.00013350583
2353,0.00037579236
2354,0.0071362285
2355,0.00035492374
2356,0.005923732
2357,0.008973552
2358,0.2292983
2359,0.7386095
2360,0.010237943
2361,0.047580488
2362,0.99999994
2363,0.019924203
2364,0.8009084
2365,0.44517288
2366,0.60040665
2367,0.081080034
2368,0.07047945
2369,0.008184465
2370,0.9378512
2371,0.99615186
2372,0.074203975
2373,0.80561227
2374,0.00400032
2375,0.046707883
2376,0.99122804
2377,0.08659346
2378,0.8199407
2379,0.00052639295
2380,0.12585047
2381,0.013734143
2382,0.9250821
2383,0.07976486
2384,0.8384577
2385,0.0006601602
2386,0.0022387407
2387,0.16179994
2388,0.9913416
2389,0.047283676
2390,0.9969424
2391,0.7226207
2392,0.0031255987
2393,0.51405174
2394,0.77182686
2395,0.030423257
2396,0.99652994
2397,0.47391996
2398,0.99959475
2399,0.29383427
2400,0.0841501
2401,0.00045031004
2402,0.007987013
2403,0.24372928
2404,0.0037800868
2405,0.09042942
2406,0.0014905079
2407,0.5008041
2408,0.87740153
2409,0.19960782
2410,0.6395152
2411,0.012739674
2412,0.46452937
2413,0.00072507834
2414,0.06404758
2415,0.0035209386
2416,0.8459127
2417,0.028153516
2418,5.3177217e-05
2419,0.0044265776
2420,0.9786234
2421,0.0023547842
2422,0.000116208
2423,0.01702094
2424,0.012761899
2425,0.27547535
2426,0.96781284
2427,0.007896603
2428,0.00087647565
2429,0.0024188631
2430,0.031380415
2431,0.4776233
2432,0.056628834
2433,0.05277586
2434,0.99804837
2435,0.6275624
2436,0.8590044
2437,0.16918407
2438,0.011898187
2439,0.0029035315
2440,0.020176984
2441,0.0031860112
2442,0.004720625
2443,0.0057863933
2444,0.00027295068
2445,0.4895929
2446,0.32101998
2447,0.21203274
2448,0.005289329
2449,0.22343948
2450,0.2126706
2451,0.123339735
2452,0.0364882
2453,0.07067323
2454,0.54426396
2455,0.40002027
2456,0.9434307
2457,0.026713016
2458,0.07016388
2459,0.99862534
2460,0.26905432
2461,0.06736856
2462,0.8212342
2463,0.00028675888
2464,0.5029099
2465,0.9958557
2466,0.047130242
2467,0.00020494327
2468,0.22396545
2469,0.0001582384
2470,0.104469396
2471,0.0011433328
2472,0.007637953
2473,0.0005587344
2474,0.0011161836
2475,0.0009957217
2476,0.31493947
2477,0.65749973
2478,0.0099019315
2479,0.001189931
2480,0.0026341528
2481,0.65149266
2482,0.7912568
2483,0.31095994
2484,0.06813687
2485,0.9949822
2486,0.02927374
2487,0.44482464
2488,0.44627473
2489,0.99318296
2490,0.0029048594
2491,0.013258418
2492,0.00029563668
2493,0.99994177
2494,0.8377326
2495,0.36158368
2496,0.7213864
2497,0.9997662
2498,0.6825886
2499,0.000527747
